user_id,registration_date,first_app_open_date,home_city,registration_platform,acquisition_channel,acquisition_campaign,acquisition_cost,activation_type,first_trip_date,preferred_tariff,subscription_plan,payment_method_preference,promo_dependency_score,multi_city_flag,support_contact_count_demo,fraud_risk_flag_demo,lifecycle_status_demo
U00848,2026-03-26,2026-03-29,Москва,Android,Реферальная программа,РЕФ_11,185.35,Не активирован,,Комфорт,Нет,Карта,0.351,False,1,False,Never Activated
U00849,2024-06-06,2024-06-08,Москва,iOS,CRM реактивация,CRM_10,99.57,Не активирован,,Эконом,Нет,Карта,0.546,False,0,False,Never Activated
U00850,2024-07-01,2024-07-04,Екатеринбург,Android,Брендовый трафик,БРЕ_08,49.44,Не активирован,,Эконом,Нет,Карта,0.413,False,1,False,Never Activated
U00851,2024-11-16,2024-11-16,Москва,Android,Партнерский канал,ПАР_04,233.91,Органическая первая поездка,2024-11-18,Бизнес,Нет,Кошелек,0.395,False,1,False,Active
U00852,2025-01-09,2025-01-11,Санкт-Петербург,Android,Поиск платный,ПОИ_10,327.04,Промо-первая поездка,2025-01-17,Эконом,Ride Pass,Карта,0.376,True,0,False,At Risk
U00853,2025-08-12,2025-08-12,Москва,Web,Партнерский канал,ПАР_01,150.08,Промо-первая поездка,2025-09-07,Комфорт,Нет,Кошелек,0.637,False,2,True,Active
U00854,2025-09-23,2025-09-26,Казань,Android,Реферальная программа,РЕФ_15,279.98,Реферальная первая поездка,2025-10-09,Комфорт,Нет,Карта,0.67,False,2,False,Active
U00855,2025-10-31,2025-11-03,Екатеринбург,Android,Брендовый трафик,БРЕ_03,23.18,Органическая первая поездка,2025-11-18,Эконом,Нет,Карта,0.818,False,1,False,Reactivated
U00856,2025-02-18,2025-02-20,Санкт-Петербург,Android,Брендовый трафик,БРЕ_13,28.41,Органическая первая поездка,2025-03-11,Бизнес,Нет,Наличные,0.054,True,2,False,New
U00857,2024-04-05,2024-04-05,Санкт-Петербург,Android,Органика,ОРГ_06,20.54,Промо-первая поездка,2024-04-24,Эконом,Нет,Карта,0.533,False,3,False,Reactivated
U00858,2024-09-25,2024-09-27,Москва,iOS,Партнерский канал,ПАР_06,148.46,Не активирован,,Комфорт,Нет,Наличные,0.476,False,0,False,Never Activated
U00859,2025-08-17,2025-08-17,Новосибирск,iOS,Социальная реклама,СОЦ_03,392.74,Органическая первая поездка,2025-08-28,Комфорт,Нет,Карта,0.0,False,1,False,New
U00860,2025-10-11,2025-10-11,Санкт-Петербург,iOS,Поиск платный,ПОИ_01,483.02,Органическая первая поездка,2025-10-16,Комфорт,Нет,Карта,0.556,False,0,False,Active
U00861,2025-04-10,2025-04-11,Казань,Android,CRM реактивация,CRM_10,126.71,Реактивация после регистрации,2025-04-30,Эконом,Нет,Карта,0.54,False,4,False,New
U00862,2025-01-22,2025-01-22,Санкт-Петербург,iOS,Поиск платный,ПОИ_01,482.11,Не активирован,,Эконом,Нет,Карта,0.731,False,0,False,Never Activated
U00863,2025-03-31,2025-04-03,Санкт-Петербург,iOS,CRM реактивация,CRM_04,58.16,Не активирован,,Комфорт,Нет,Карта,0.229,False,2,False,Never Activated
U00864,2025-02-24,2025-02-25,Москва,iOS,Социальная реклама,СОЦ_11,465.96,Не активирован,,Эконом,Ride Pass,Карта,0.286,False,2,False,Never Activated
U00865,2025-08-10,2025-08-10,Екатеринбург,Android,Поиск платный,ПОИ_06,387.56,Органическая первая поездка,2025-08-16,Эконом,Нет,Карта,0.687,False,2,False,Active
U00866,2025-07-24,2025-07-27,Екатеринбург,Android,Партнерский канал,ПАР_10,102.39,Органическая первая поездка,2025-08-15,Эконом,Ride Pass,Кошелек,0.0,False,1,False,Active
U00867,2024-08-29,2024-08-29,Санкт-Петербург,iOS,Брендовый трафик,БРЕ_12,49.19,Органическая первая поездка,2024-09-22,Комфорт,Нет,Карта,0.53,False,0,False,Dormant
U00868,2024-10-22,2024-10-23,Москва,iOS,Социальная реклама,СОЦ_03,464.95,Органическая первая поездка,2024-10-31,Комфорт,Нет,Карта,0.694,False,4,False,Dormant
U00869,2024-07-22,2024-07-22,Екатеринбург,iOS,Брендовый трафик,БРЕ_03,67.18,Органическая первая поездка,2024-08-13,Комфорт,Нет,Кошелек,0.353,False,2,False,Reactivated
U00870,2025-10-08,2025-10-11,Санкт-Петербург,Android,Социальная реклама,СОЦ_05,422.34,Органическая первая поездка,2025-10-18,Эконом,Нет,Карта,0.433,False,3,False,Active
U00871,2025-04-29,2025-04-29,Санкт-Петербург,Android,Органика,ОРГ_09,22.52,Отложенная активация,2025-05-30,Комфорт,Ride Pass,Наличные,0.915,False,2,False,Active
U00872,2024-09-02,2024-09-05,Екатеринбург,iOS,Поиск платный,ПОИ_12,512.79,Не активирован,,Комфорт,Нет,Кошелек,0.248,False,4,False,Never Activated
U00873,2024-01-24,2024-01-26,Москва,Android,Реферальная программа,РЕФ_12,297.22,Реферальная первая поездка,2024-02-08,Эконом,Нет,Наличные,0.181,False,2,False,At Risk
U00874,2025-09-26,2025-09-28,Москва,Android,Органика,ОРГ_16,8.97,Органическая первая поездка,2025-10-06,Комфорт,Нет,Карта,0.704,False,0,False,Active
U00875,2026-02-16,2026-02-17,Москва,iOS,Реферальная программа,РЕФ_08,228.34,Реферальная первая поездка,2026-02-22,Эконом,Нет,Карта,0.293,False,4,False,Dormant
U00876,2024-08-12,2024-08-15,Екатеринбург,Android,Органика,ОРГ_16,9.21,Не активирован,,Эконом,Нет,Карта,0.727,False,2,False,Never Activated
U00877,2024-05-14,2024-05-15,Москва,Android,Партнерский канал,ПАР_10,132.04,Органическая первая поездка,2024-06-10,Комфорт,Нет,Карта,0.146,False,0,False,New
U00878,2025-08-17,2025-08-18,Москва,Android,Партнерский канал,ПАР_08,237.16,Не активирован,,Эконом,Ride Pass,Кошелек,0.628,False,3,False,Never Activated
U00879,2025-10-23,2025-10-23,Казань,iOS,Органика,ОРГ_02,1.47,Не активирован,,Бизнес,Нет,Карта,0.652,False,4,False,Never Activated
U00880,2025-12-17,2025-12-19,Новосибирск,Android,Реферальная программа,РЕФ_13,127.44,Реферальная первая поездка,2025-12-27,Комфорт,Нет,Карта,0.566,False,1,False,Active
U00881,2024-09-04,2024-09-04,Санкт-Петербург,iOS,Социальная реклама,СОЦ_15,448.27,Не активирован,,Комфорт,Нет,Карта,0.608,False,3,False,Never Activated
U00882,2025-12-07,2025-12-07,Санкт-Петербург,Android,Органика,ОРГ_09,10.41,Органическая первая поездка,2025-12-25,Эконом,Нет,Карта,0.899,False,2,False,Reactivated
U00883,2025-04-28,2025-04-28,Екатеринбург,Android,Брендовый трафик,БРЕ_05,29.25,Не активирован,,Эконом,Нет,Карта,0.112,False,2,False,Never Activated
U00884,2024-02-14,2024-02-15,Санкт-Петербург,Android,Органика,ОРГ_05,10.54,Не активирован,,Эконом,Ride Pass,Карта,0.222,False,2,False,Never Activated
U00885,2024-11-09,2024-11-12,Москва,iOS,Социальная реклама,СОЦ_15,185.28,Органическая первая поездка,2024-11-15,Комфорт,Нет,Карта,0.218,False,4,False,Active
U00886,2024-09-08,2024-09-11,Москва,Android,Социальная реклама,СОЦ_04,448.59,Органическая первая поездка,2024-09-11,Эконом,Ride Pass,Кошелек,0.114,False,4,False,Dormant
U00887,2024-01-06,2024-01-07,Санкт-Петербург,iOS,CRM реактивация,CRM_03,66.61,Реактивация после регистрации,2024-02-27,Бизнес,Нет,Карта,0.438,True,1,False,Dormant
U00888,2025-12-04,2025-12-04,Казань,Android,Партнерский канал,ПАР_05,188.33,Органическая первая поездка,2025-12-08,Эконом,Ride Pass,Карта,0.509,False,0,True,Dormant
U00889,2024-07-11,2024-07-12,Санкт-Петербург,Web,Органика,ОРГ_11,34.5,Промо-первая поездка,2024-07-27,Эконом,Ride Pass,Кошелек,0.763,False,1,False,Active
U00890,2025-04-26,2025-04-26,Москва,Android,Поиск платный,ПОИ_10,470.37,Органическая первая поездка,2025-05-19,Эконом,Ride Pass,Карта,0.36,False,1,False,Reactivated
U00891,2025-02-10,2025-02-13,Москва,iOS,Социальная реклама,СОЦ_09,381.76,Промо-первая поездка,2025-02-12,Эконом,Ride Pass,Карта,0.776,False,4,False,Dormant
U00892,2024-11-19,2024-11-22,Казань,Android,Брендовый трафик,БРЕ_12,34.55,Промо-первая поездка,2024-12-01,Эконом,Нет,Карта,0.613,False,3,False,Active
U00893,2024-09-07,2024-09-08,Санкт-Петербург,Android,Органика,ОРГ_15,10.86,Не активирован,,Эконом,Нет,Карта,0.273,False,3,False,Never Activated
U00894,2024-12-30,2025-01-01,Москва,iOS,Реферальная программа,РЕФ_06,146.55,Не активирован,,Комфорт,Нет,Карта,0.743,False,2,False,Never Activated
U00895,2025-02-01,2025-02-03,Москва,Android,Органика,ОРГ_12,2.23,Промо-первая поездка,2025-02-11,Эконом,Нет,Карта,0.632,False,4,False,Active
U00896,2024-09-19,2024-09-20,Екатеринбург,iOS,Социальная реклама,СОЦ_04,388.13,Не активирован,,Эконом,Нет,Карта,0.437,False,2,False,Never Activated
U00897,2026-01-05,2026-01-06,Москва,Android,Поиск платный,ПОИ_01,306.44,Органическая первая поездка,2026-01-19,Эконом,Нет,Карта,0.412,False,3,False,Active
U00898,2025-09-14,2025-09-16,Екатеринбург,iOS,Реферальная программа,РЕФ_07,222.42,Реферальная первая поездка,2025-09-18,Комфорт,Нет,Карта,0.262,False,4,False,New
U00899,2025-09-12,2025-09-13,Москва,iOS,Органика,ОРГ_16,4.72,Органическая первая поездка,2025-09-16,Комфорт,Нет,Карта,0.654,True,3,False,At Risk
U00900,2025-05-26,2025-05-26,Москва,Android,Реферальная программа,РЕФ_12,195.69,Не активирован,,Эконом,Ride Pass,Карта,0.229,False,0,False,Never Activated
U00901,2024-05-22,2024-05-24,Москва,iOS,CRM реактивация,CRM_17,90.28,Реактивация после регистрации,2024-06-08,Комфорт,Нет,Кошелек,0.248,False,3,False,Active
U00902,2025-11-24,2025-11-25,Казань,Android,Партнерский канал,ПАР_09,136.7,Не активирован,,Комфорт,Нет,Наличные,0.809,False,4,False,Never Activated
U00903,2025-02-03,2025-02-06,Новосибирск,Android,Органика,ОРГ_02,8.4,Промо-первая поездка,2025-02-17,Эконом,Нет,Наличные,0.827,False,3,False,New
U00904,2024-08-23,2024-08-24,Казань,Android,Социальная реклама,СОЦ_04,249.91,Промо-первая поездка,2024-08-25,Эконом,Нет,Наличные,0.996,True,4,False,Reactivated
U00905,2024-12-17,2024-12-18,Москва,Android,Брендовый трафик,БРЕ_11,24.42,Органическая первая поездка,2024-12-28,Эконом,Ride Pass,Карта,0.589,False,2,False,Active
U00906,2025-08-10,2025-08-12,Москва,iOS,Социальная реклама,СОЦ_16,362.45,Не активирован,,Эконом,Ride Pass,Карта,0.617,False,0,False,Never Activated
U00907,2026-03-21,2026-03-24,Москва,iOS,CRM реактивация,CRM_04,40.4,Не активирован,,Эконом,Ride Pass,Карта,0.594,False,3,False,Never Activated
U00908,2024-05-09,2024-05-11,Казань,iOS,Поиск платный,ПОИ_03,328.94,Промо-первая поездка,2024-05-28,Эконом,Нет,Карта,0.501,False,2,False,Dormant
U00909,2024-02-02,2024-02-02,Новосибирск,iOS,Партнерский канал,ПАР_01,236.21,Органическая первая поездка,2024-02-12,Эконом,Нет,Карта,0.696,False,3,False,Active
U00910,2024-07-12,2024-07-12,Екатеринбург,iOS,Органика,ОРГ_11,9.8,Промо-первая поездка,2024-07-17,Эконом,Нет,Карта,0.296,True,4,False,Dormant
U00911,2025-11-13,2025-11-15,Москва,iOS,Брендовый трафик,БРЕ_03,24.61,Не активирован,,Эконом,Нет,Карта,0.621,True,0,False,Never Activated
U00912,2025-07-15,2025-07-16,Санкт-Петербург,Android,Реферальная программа,РЕФ_01,317.43,Реферальная первая поездка,2025-08-01,Эконом,Нет,Карта,0.334,False,1,False,At Risk
U00913,2025-10-07,2025-10-10,Москва,iOS,Органика,ОРГ_17,0.57,Органическая первая поездка,2025-10-28,Комфорт,Нет,Карта,0.561,False,2,False,At Risk
U00914,2025-12-24,2025-12-24,Москва,iOS,CRM реактивация,CRM_15,136.09,Не активирован,,Эконом,Нет,Карта,0.553,False,4,False,Never Activated
U00915,2024-11-28,2024-11-28,Москва,Android,Органика,ОРГ_12,7.85,Органическая первая поездка,2024-12-02,Комфорт,Нет,Наличные,0.227,False,0,False,At Risk
U00916,2024-07-13,2024-07-14,Екатеринбург,Android,Брендовый трафик,БРЕ_15,72.05,Органическая первая поездка,2024-07-27,Комфорт,Нет,Наличные,0.227,False,4,False,Active
U00917,2025-08-27,2025-08-29,Казань,Android,CRM реактивация,CRM_02,87.84,Не активирован,,Эконом,Нет,Карта,0.931,False,1,False,Never Activated
U00918,2024-01-13,2024-01-15,Казань,iOS,Социальная реклама,СОЦ_14,427.76,Отложенная активация,2024-02-18,Эконом,Нет,Наличные,0.621,False,0,False,Reactivated
U00919,2024-02-19,2024-02-20,Казань,Android,CRM реактивация,CRM_11,69.66,Реактивация после регистрации,2024-04-12,Бизнес,Нет,Наличные,0.175,False,4,False,At Risk
U00920,2025-01-05,2025-01-07,Санкт-Петербург,Android,Брендовый трафик,БРЕ_16,23.18,Промо-первая поездка,2025-01-20,Эконом,Нет,Карта,0.816,False,1,False,At Risk
U00921,2026-01-31,2026-02-01,Москва,Android,Органика,ОРГ_14,27.14,Промо-первая поездка,2026-02-05,Комфорт,Ride Pass,Карта,0.368,False,3,False,Dormant
U00922,2025-07-19,2025-07-22,Москва,Android,Реферальная программа,РЕФ_16,133.36,Не активирован,,Комфорт,Ride Pass,Карта,0.481,False,2,False,Never Activated
U00923,2025-07-30,2025-08-02,Казань,Android,CRM реактивация,CRM_16,81.86,Не активирован,,Эконом,Нет,Кошелек,0.481,False,4,False,Never Activated
U00924,2024-08-09,2024-08-09,Санкт-Петербург,Android,Партнерский канал,ПАР_11,132.78,Промо-первая поездка,2024-08-24,Комфорт,Нет,Карта,0.388,False,3,False,Active
U00925,2024-07-19,2024-07-19,Санкт-Петербург,Web,Брендовый трафик,БРЕ_05,40.79,Органическая первая поездка,2024-08-01,Эконом,Нет,Наличные,0.545,False,1,False,Active
U00926,2024-04-09,2024-04-11,Москва,Android,CRM реактивация,CRM_13,101.95,Реактивация после регистрации,2024-05-07,Эконом,Нет,Карта,0.743,False,0,False,Reactivated
U00927,2025-04-15,2025-04-17,Москва,Android,Брендовый трафик,БРЕ_16,27.33,Органическая первая поездка,2025-05-06,Бизнес,Ride Pass,Карта,0.341,True,0,False,At Risk
U00928,2024-04-18,2024-04-21,Казань,Android,Поиск платный,ПОИ_09,444.65,Не активирован,,Комфорт,Нет,Кошелек,0.951,False,0,False,Never Activated
U00929,2025-04-26,2025-04-28,Москва,Android,Брендовый трафик,БРЕ_14,72.82,Промо-первая поездка,2025-05-14,Комфорт,Нет,Карта,1.0,False,0,False,Dormant
U00930,2024-03-20,2024-03-22,Екатеринбург,Android,CRM реактивация,CRM_15,135.39,Реактивация после регистрации,2024-04-19,Комфорт,Нет,Карта,0.716,False,1,False,At Risk
U00931,2025-02-07,2025-02-07,Москва,iOS,Социальная реклама,СОЦ_17,338.48,Органическая первая поездка,2025-02-14,Эконом,Ride Pass,Кошелек,0.391,False,0,False,Active
U00932,2024-03-02,2024-03-02,Екатеринбург,Android,CRM реактивация,CRM_03,68.35,Не активирован,,Эконом,Нет,Наличные,0.8,False,3,False,Never Activated
U00933,2026-01-27,2026-01-30,Москва,Android,Социальная реклама,СОЦ_08,251.82,Промо-первая поездка,2026-02-22,Комфорт,Ride Pass,Карта,1.0,False,3,False,New
U00934,2025-10-07,2025-10-09,Санкт-Петербург,Android,Социальная реклама,СОЦ_12,211.76,Органическая первая поездка,2025-10-09,Комфорт,Ride Pass,Карта,0.188,False,4,False,Reactivated
U00935,2025-04-27,2025-04-29,Новосибирск,Android,Реферальная программа,РЕФ_09,137.2,Реферальная первая поездка,2025-05-30,Эконом,Нет,Наличные,0.544,False,4,False,Active
U00936,2024-02-05,2024-02-08,Москва,Android,Социальная реклама,СОЦ_16,330.08,Промо-первая поездка,2024-02-09,Бизнес,Нет,Карта,0.847,False,2,False,New
U00937,2025-12-13,2025-12-16,Москва,iOS,Поиск платный,ПОИ_02,387.97,Не активирован,,Эконом,Ride Pass,Кошелек,0.582,False,2,False,Never Activated
U00938,2024-10-04,2024-10-05,Новосибирск,iOS,Поиск платный,ПОИ_02,467.14,Не активирован,,Комфорт,Нет,Карта,0.458,False,0,False,Never Activated
U00939,2024-01-19,2024-01-19,Новосибирск,Android,Поиск платный,ПОИ_16,410.19,Не активирован,,Эконом,Нет,Наличные,1.0,False,3,False,Never Activated
U00940,2024-09-13,2024-09-16,Москва,Web,Партнерский канал,ПАР_14,217.45,Промо-первая поездка,2024-10-06,Эконом,Нет,Карта,0.577,False,4,False,At Risk
U00941,2024-05-12,2024-05-13,Казань,Android,Брендовый трафик,БРЕ_12,75.75,Органическая первая поездка,2024-05-18,Эконом,Нет,Кошелек,0.173,False,3,False,Active
U00942,2025-09-25,2025-09-25,Екатеринбург,Web,Социальная реклама,СОЦ_09,361.31,Не активирован,,Эконом,Нет,Карта,0.473,False,4,False,Never Activated
U00943,2025-11-03,2025-11-03,Казань,Android,Реферальная программа,РЕФ_12,319.62,Реферальная первая поездка,2025-11-20,Комфорт,Нет,Карта,0.879,False,2,False,New
U00944,2024-09-19,2024-09-20,Москва,iOS,Социальная реклама,СОЦ_02,418.34,Органическая первая поездка,2024-10-11,Эконом,Ride Pass,Карта,0.167,False,2,False,Dormant
U00945,2024-10-07,2024-10-10,Санкт-Петербург,Web,Реферальная программа,РЕФ_13,255.88,Реферальная первая поездка,2024-11-11,Эконом,Нет,Карта,0.445,False,1,False,Active
U00946,2024-02-22,2024-02-24,Казань,iOS,CRM реактивация,CRM_17,98.82,Не активирован,,Бизнес,Нет,Кошелек,0.379,False,4,False,Never Activated
U00947,2025-12-16,2025-12-18,Казань,Android,Органика,ОРГ_02,28.71,Органическая первая поездка,2025-12-22,Эконом,Нет,Наличные,0.496,True,3,False,Reactivated
U00948,2024-07-07,2024-07-08,Казань,Android,Социальная реклама,СОЦ_04,359.93,Органическая первая поездка,2024-07-09,Эконом,Нет,Карта,0.163,False,3,False,New
U00949,2024-08-08,2024-08-10,Москва,Web,Органика,ОРГ_09,8.03,Органическая первая поездка,2024-08-16,Эконом,Нет,Карта,0.903,False,4,False,Active
U00950,2024-10-24,2024-10-26,Москва,iOS,Реферальная программа,РЕФ_13,226.65,Реферальная первая поездка,2024-11-07,Комфорт,Нет,Карта,0.029,False,0,False,Dormant
U00951,2024-01-05,2024-01-06,Екатеринбург,iOS,Социальная реклама,СОЦ_16,161.58,Промо-первая поездка,2024-01-10,Эконом,Ride Pass,Карта,0.619,False,3,False,Dormant
U00952,2026-02-12,2026-02-13,Москва,Web,Реферальная программа,РЕФ_02,229.33,Реферальная первая поездка,2026-02-14,Эконом,Нет,Наличные,0.183,False,2,False,Reactivated
U00953,2026-01-05,2026-01-06,Москва,Android,Социальная реклама,СОЦ_17,346.22,Отложенная активация,2026-02-05,Эконом,Нет,Карта,0.559,True,0,False,Reactivated
U00954,2025-05-11,2025-05-11,Новосибирск,Android,Брендовый трафик,БРЕ_03,64.97,Органическая первая поездка,2025-05-11,Комфорт,Нет,Карта,0.499,False,1,False,Dormant
U00955,2024-10-22,2024-10-23,Екатеринбург,Android,Партнерский канал,ПАР_06,134.43,Промо-первая поездка,2024-10-22,Эконом,Нет,Кошелек,0.18,False,2,False,At Risk
U00956,2025-03-05,2025-03-07,Санкт-Петербург,Android,Партнерский канал,ПАР_08,217.64,Промо-первая поездка,2025-03-21,Комфорт,Ride Pass,Наличные,0.528,False,0,False,Dormant
U00957,2025-03-16,2025-03-18,Санкт-Петербург,iOS,Органика,ОРГ_09,12.53,Промо-первая поездка,2025-03-18,Комфорт,Нет,Карта,0.729,False,1,False,Active
U00958,2025-12-27,2025-12-27,Екатеринбург,iOS,Брендовый трафик,БРЕ_06,50.24,Органическая первая поездка,2026-01-07,Эконом,Нет,Карта,0.442,False,0,False,Reactivated
U00959,2025-04-11,2025-04-13,Санкт-Петербург,Android,CRM реактивация,CRM_04,88.98,Реактивация после регистрации,2025-04-28,Эконом,Нет,Карта,0.73,False,1,False,At Risk
U00960,2026-01-28,2026-01-28,Москва,iOS,Партнерский канал,ПАР_11,229.68,Органическая первая поездка,2026-01-28,Эконом,Нет,Кошелек,0.63,False,0,False,Active
U00961,2025-11-13,2025-11-16,Москва,Android,CRM реактивация,CRM_17,92.81,Реактивация после регистрации,2025-12-08,Эконом,Нет,Карта,0.383,False,3,False,Active
U00962,2024-12-29,2024-12-30,Санкт-Петербург,iOS,Органика,ОРГ_14,15.14,Промо-первая поездка,2025-01-18,Комфорт,Нет,Карта,0.425,False,1,False,Dormant
U00963,2024-09-27,2024-09-30,Санкт-Петербург,Android,Брендовый трафик,БРЕ_02,33.8,Органическая первая поездка,2024-10-07,Комфорт,Нет,Карта,0.163,False,2,False,Active
U00964,2025-07-26,2025-07-27,Москва,iOS,Партнерский канал,ПАР_17,137.63,Не активирован,,Эконом,Нет,Наличные,0.293,False,1,False,Never Activated
U00965,2024-08-05,2024-08-05,Москва,iOS,Поиск платный,ПОИ_04,349.44,Органическая первая поездка,2024-08-22,Эконом,Нет,Карта,0.373,False,3,False,Active
U00966,2024-06-29,2024-07-01,Москва,Android,Брендовый трафик,БРЕ_08,40.13,Промо-первая поездка,2024-07-20,Эконом,Нет,Кошелек,0.715,False,1,False,Active
U00967,2024-09-15,2024-09-16,Москва,iOS,Брендовый трафик,БРЕ_05,77.73,Промо-первая поездка,2024-09-27,Эконом,Ride Pass,Карта,0.632,False,1,False,New
U00968,2024-11-23,2024-11-23,Москва,iOS,Партнерский канал,ПАР_15,145.3,Не активирован,,Эконом,Нет,Кошелек,0.349,False,2,False,Never Activated
U00969,2025-08-11,2025-08-14,Казань,Web,Социальная реклама,СОЦ_13,348.04,Органическая первая поездка,2025-08-30,Комфорт,Нет,Карта,0.4,False,2,False,Dormant
U00970,2025-10-31,2025-10-31,Москва,Android,Брендовый трафик,БРЕ_11,75.61,Органическая первая поездка,2025-11-08,Эконом,Ride Pass,Карта,0.176,False,4,False,New
U00971,2025-10-20,2025-10-21,Казань,Android,Реферальная программа,РЕФ_17,155.61,Реферальная первая поездка,2025-11-16,Эконом,Нет,Карта,0.888,False,4,False,At Risk
U00972,2024-06-01,2024-06-02,Екатеринбург,Android,Поиск платный,ПОИ_15,229.51,Органическая первая поездка,2024-06-18,Комфорт,Нет,Карта,0.369,True,4,False,Active
U00973,2025-02-21,2025-02-24,Санкт-Петербург,Web,Социальная реклама,СОЦ_10,404.14,Органическая первая поездка,2025-03-07,Комфорт,Нет,Карта,0.281,False,4,False,New
U00974,2024-03-17,2024-03-19,Москва,iOS,Брендовый трафик,БРЕ_13,35.38,Не активирован,,Эконом,Ride Pass,Карта,0.348,False,3,False,Never Activated
U00975,2025-09-29,2025-10-01,Москва,Android,Органика,ОРГ_16,25.33,Органическая первая поездка,2025-10-01,Эконом,Ride Pass,Наличные,0.624,False,0,False,Dormant
U00976,2025-06-11,2025-06-13,Санкт-Петербург,iOS,Поиск платный,ПОИ_13,444.19,Промо-первая поездка,2025-07-01,Комфорт,Нет,Кошелек,0.437,False,0,False,Active
U00977,2024-05-17,2024-05-19,Москва,Android,Реферальная программа,РЕФ_15,190.66,Не активирован,,Эконом,Нет,Карта,0.349,False,3,False,Never Activated
U00978,2024-08-01,2024-08-02,Екатеринбург,Android,Социальная реклама,СОЦ_13,403.32,Отложенная активация,2024-09-09,Эконом,Ride Pass,Кошелек,0.0,False,2,False,At Risk
U00979,2024-10-03,2024-10-05,Москва,iOS,Поиск платный,ПОИ_02,196.39,Промо-первая поездка,2024-10-18,Комфорт,Нет,Карта,0.678,False,4,False,At Risk
U00980,2025-07-01,2025-07-03,Екатеринбург,iOS,Органика,ОРГ_05,21.0,Органическая первая поездка,2025-07-16,Эконом,Нет,Карта,0.232,False,0,False,At Risk
U00981,2025-10-24,2025-10-25,Москва,iOS,Социальная реклама,СОЦ_12,168.78,Промо-первая поездка,2025-11-12,Эконом,Нет,Кошелек,0.905,False,2,False,Active
U00982,2024-12-24,2024-12-26,Новосибирск,Android,Реферальная программа,РЕФ_06,124.16,Реферальная первая поездка,2025-01-02,Эконом,Нет,Карта,0.564,False,3,False,Reactivated
U00983,2024-12-08,2024-12-08,Москва,iOS,Социальная реклама,СОЦ_05,389.83,Органическая первая поездка,2024-12-14,Эконом,Ride Pass,Карта,0.673,False,2,False,Dormant
U00984,2025-12-13,2025-12-15,Москва,Android,Социальная реклама,СОЦ_03,303.01,Промо-первая поездка,2026-01-02,Эконом,Нет,Карта,0.527,False,1,False,Active
U00985,2024-06-30,2024-06-30,Екатеринбург,Android,Поиск платный,ПОИ_13,345.3,Не активирован,,Эконом,Нет,Карта,0.668,False,3,False,Never Activated
U00986,2025-02-09,2025-02-09,Санкт-Петербург,Android,Брендовый трафик,БРЕ_12,29.66,Органическая первая поездка,2025-02-17,Эконом,Нет,Карта,0.621,False,4,False,Dormant
U00987,2025-09-21,2025-09-24,Москва,Android,Поиск платный,ПОИ_07,262.26,Промо-первая поездка,2025-10-08,Эконом,Ride Pass,Карта,0.83,True,3,False,Dormant
U00988,2024-03-29,2024-04-01,Санкт-Петербург,Android,CRM реактивация,CRM_07,89.56,Реактивация после регистрации,2024-05-04,Эконом,Ride Pass,Карта,0.888,False,2,False,Dormant
U00989,2024-04-08,2024-04-11,Москва,Android,Поиск платный,ПОИ_01,517.25,Органическая первая поездка,2024-04-19,Эконом,Нет,Карта,0.441,False,2,False,Active
U00990,2024-05-26,2024-05-29,Москва,Android,Брендовый трафик,БРЕ_09,65.88,Органическая первая поездка,2024-05-29,Комфорт,Ride Pass,Карта,0.242,False,1,False,Dormant
U00991,2024-10-11,2024-10-12,Москва,Android,Социальная реклама,СОЦ_04,408.24,Промо-первая поездка,2024-10-26,Эконом,Нет,Карта,0.691,False,0,False,Active
U00992,2024-08-27,2024-08-27,Казань,iOS,CRM реактивация,CRM_13,107.84,Не активирован,,Эконом,Нет,Карта,0.542,False,0,False,Never Activated
U00993,2024-10-19,2024-10-20,Казань,iOS,CRM реактивация,CRM_15,75.77,Реактивация после регистрации,2024-11-16,Эконом,Нет,Наличные,0.377,False,0,False,At Risk
U00994,2025-10-14,2025-10-17,Екатеринбург,iOS,Поиск платный,ПОИ_04,432.38,Не активирован,,Комфорт,Нет,Карта,0.157,False,4,False,Never Activated
U00995,2025-12-18,2025-12-19,Санкт-Петербург,iOS,Брендовый трафик,БРЕ_04,76.12,Органическая первая поездка,2025-12-26,Бизнес,Нет,Карта,0.466,False,2,False,New
U00996,2025-01-06,2025-01-06,Москва,Android,Органика,ОРГ_04,8.88,Органическая первая поездка,2025-01-28,Эконом,Нет,Кошелек,0.734,False,0,False,At Risk
U00997,2025-10-19,2025-10-22,Москва,Android,Органика,ОРГ_04,18.52,Промо-первая поездка,2025-11-10,Эконом,Нет,Карта,0.825,False,3,False,Active
U00998,2024-05-14,2024-05-15,Новосибирск,iOS,Поиск платный,ПОИ_04,325.55,Не активирован,,Эконом,Нет,Карта,0.19,False,3,False,Never Activated
U00999,2024-03-08,2024-03-08,Санкт-Петербург,iOS,Поиск платный,ПОИ_12,227.0,Промо-первая поездка,2024-03-30,Бизнес,Ride Pass,Карта,0.571,False,1,False,Active
U01000,2025-01-31,2025-02-01,Москва,Android,Поиск платный,ПОИ_09,330.94,Органическая первая поездка,2025-03-01,Эконом,Нет,Кошелек,0.673,False,0,False,New
U01001,2026-02-19,2026-02-20,Москва,iOS,Органика,ОРГ_08,12.62,Не активирован,,Комфорт,Нет,Наличные,0.357,False,1,False,Never Activated
